performer	[14] कार्ल स्टुर्कें ने विभिन्न रिकॉर्डिंग कंपनियों को भेजी जाने वाली चार-गानों वाली एक डेमो[17] की रिकॉर्डिंग में <e2>रिहाना</e2> की मदद की जिसमें "लास्ट टाइम" नामक बैलड, "फॉर द लव ऑफ़ यू"[14] नामक व्हिटनी हाउस्टन का एक हिट कवर और "<e1>पॉन डे रिप्ले</e1>" नामक उसकी अपनी पहली हिट एकल शामिल थी	WORK_OF_ART	PERSON
performer	१९९७ में <e1>डेजर्ट रेन</e1> की रिलीस के बाद <e2>इंडियन ओशॅन</e2> समूचे भारत में घूम-घूम कर सड़कों पर प्रदर्शन कर रहा था	WORK_OF_ART	PERSON
performer	यह डीसी एक्सटेंडेड यूनिवर्स (डीसीईयू) की पांचवीं फ़िल्म है, और २०१६ की <e1>बैटमैन</e1> वर्सेज सुपरमैन की घटनाओं के आगे की कथा कहती है [4][5][6] फिल्म का निर्देशन ज़ैक स्नायडर ने किया है, क्रिस टेर्रियो और जोस व्हीडन ने टेर्रियो और स्नाइडर की लिखी कहानी पर इसकी पटकथा लिखी है, और इसमें कई कलाकारों ने अभिनय किया है, जिनमें <e2>बेन एफ्लेक</e2>, हेनरी कैविल, गैल गैडट, एज्रा मिलर, जेसन मोमोआ, रे फिशर, एमी एडम्स, जेरेमी आयरन्स, डायने लेन, कॉनी नील्सन, और जे॰ के॰ सिमन्स शामिल हैं	WORK_OF_ART	PERSON
performer	हेनरी कैविल, <e2>बेन एफ्लेक</e2>, गैल गैडट, डायने लेन और एमी एडम्स ने भी <e1>बैटमैन</e1> वर्सेज सुपरमैन से अपनी भूमिकाओं को दोहराया	WORK_OF_ART	PERSON
performer	ब्रिटिश श्रृंखला शरलॉक के नक्शेकदम पर चलते हुए, एलीमेंट्री एक अमेरिकी प्रक्रियात्मक नाटक श्रृंखला है जो सर आर्थर कॉनन डॉयल के चरित्र शरलॉक होम्स के समकालीन अपडेट को प्रस्तुत करती है  <e2>जॉनी ली मिलर</e2> <e1>शर्लक होम्स</e1> भूमिकाओं के पीछे के अभिनेता हैं और लूसी लियू को डॉ	WORK_OF_ART	PERSON
performer	<e2>जॉनी ली मिलर</e2> <e1>शर्लक होम्स</e1> भूमिकाओं के पीछे के अभिनेता हैं और लूसी लियू को डॉ	WORK_OF_ART	PERSON
performer	प्राथमिकलूसी लियू और <e2>जॉनी ली मिलर</e2> अभिनीत <e1>शर्लक होम्स</e1> का आधुनिक रूपांतरण, सीबीएस की घोषणा के छठे सीज़न के लिए वापस आ जाएगा  नेटवर्क ने यह निर्णय इस तथ्य के बावजूद किया कि यह अपराध शो सीबीएस का सबसे कम प्रदर्शन करने वाली पटकथा श्रृंखला थी, जिसमें मुख्य डेमो में केवल 1.2 रेटिंग थी, जो कि 7.7 मिलियन दर्शकों के पुराने दर्शकों के साथ थी	WORK_OF_ART	PERSON
performer	इस फिल्म में <e1>हैरी पॉटर</e1> का किरदार निभाया था <e2>डैनियल रैड्क्लिफ़</e2> ने, हरमायनी थी एमा वॉटसन और रोन थे रूपर्ट ग्रिंट	WORK_OF_ART	PERSON
performer	<e1>हैरी पॉटर</e1> का किरदार <e2>डैनियल रैड्क्लिफ़</e2> ने निभाया था, हर्माइनी का एमा वॉटसन ने और रॉन वीज़्ली का रुपर्ट ग्रिंट ने	WORK_OF_ART	PERSON
performer	<e1>हैरी पॉटर</e1> और आग का प्याला (Harry Potter and the Goblet of Fire) हॉलिवुड फ़िल्म, जो इसी नाम के उपन्यास पर आधारित है, एक सुपरहिट फ़िल्म साबित हुई  हैरी पॉटर का किरदार पिछली फ़िल्म की तरह <e2>डैनियल रैड्क्लिफ़</e2> ने निभाया था, हर्माइनी का एमा वॉटसन ने और रॉन वीज़्ली का रुपर्ट ग्रिंट ने	WORK_OF_ART	PERSON
performer	<e1>हैरी पॉटर</e1> और अज़्काबान का क़ैदी (फ़िल्म) (Harry Potter and the Prisoner of Azkaban) हॉलिवुड फ़िल्म, जो इसी नाम के उपन्यास पर आधारित है, एक सुपरहिट फ़िल्म साबित हुई  हैरी पॉटर का किरदार पिछली फ़िल्म की तरह <e2>डैनियल रैड्क्लिफ़</e2> ने निभाया था, हर्माइनी का एमा वॉटसन ने और रॉन वीज़्ली का रुपर्ट ग्रिंट ने	WORK_OF_ART	PERSON
performer	<e1>हैरी पॉटर</e1> का किरदार पिछली फ़िल्म की तरह <e2>डैनियल रैड्क्लिफ़</e2> ने निभाया था, हर्माइनी का एमा वॉटसन ने और रॉन वीज़्ली का रुपर्ट ग्रिंट ने	WORK_OF_ART	PERSON
performer	<e1>ब्लैक फ्राइडे</e1> २००७ की इसी नाम की फ़िल्म की संगीत तथा स्कोर एल्बम है  एल्बम में संगीत <e2>इंडियन ओशॅन</e2> बैंड द्वारा दिया गया है, और यह उनका पहला फिल्म साउंडट्रैक है	WORK_OF_ART	PERSON
performer	फिल्म के डायरेक्टर, अनुराग कश्यप, अरिंदम मित्र के साथ <e2>इंडियन ओशॅन</e2> से मिलने दिल्ली आये, जहाँ उन्होंने इंडियन ओशॅन को अपनी आगामी फिल्म, <e1>ब्लैक फ्राइडे</e1> में "गैर-फ़िल्मी" संगीत देने के लिए कहा	WORK_OF_ART	PERSON
performer	<e1>ब्लैक फ्राइडे</e1> <e2>इंडियन ओशॅन</e2> की सबसे सफल एल्बम है, और गीत "बन्दे" तत्काल हिट होकर फिल्म चार्ट पर नंबर २ तक पहुंचने में सफल रहा	WORK_OF_ART	PERSON
performer	<e2>इंडियन ओशॅन</e2> की एल्बमें. <e1>ब्लैक फ्राइडे</e1> (फ़िल्म एल्बम),	WORK_OF_ART	PERSON
performer	फिल्म के डायरेक्टर, अनुराग कश्यप, अरिंदम मित्र के साथ <e2>इंडियन ओशॅन</e2> से मिलने दिल्ली आये, जहाँ उन्होंने इंडियन ओशॅन को अपनी आगामी फिल्म, <e1>ब्लैक फ्राइडे</e1> में "गैर-फ़िल्मी" संगीत देने के लिए कहा [3] इसके अतिरिक्त कश्यप ने बैंड को संगीत में एक्सपेरिमेंट करने के लिए खुली छूट दी	WORK_OF_ART	PERSON
performer	अभिनेता <e2>क्रिस हैमस्वर्थ</e2> मार्वल सिनेमेटिक यूनिवर्स की फिल्मों में <e1>थॉर</e1> ओडिन्सन की भूमिका निभा रहे हैं  हैम्सवर्थ थॉर (२०११), द अवेंजर्स (२०१२), थॉर: द डार्क वर्ल्ड (२०१३), अवेंजर्स: एज ऑफ़ अल्ट्रॉन (२०१५), और थॉर: रैग्नारॉक (२०१७) में थॉर का अभिनय कर चुके हैं, और वह ही एमसीयू की आगामी अवेंजर्स: इन्फिनिटी वॉर और उसके सीक्वल में भी थॉर की भूमिका का निर्वहन करेंगे	WORK_OF_ART	PERSON
performer	एरिक पियरसन, क्रेग काइल और क्रिस्टोफर योस्ट की टीम द्वारा लिखी गई यह फिल्म टाइका वाइटीटी द्वारा निर्देशित की गई है, और <e2>क्रिस हैमस्वर्थ</e2>, टॉम हिडलस्टन, केट ब्लैंचट, इडिस एल्बा, जेफ गोल्डब्लम, टेस्सा थॉम्पसन, कार्ल अर्बन, मार्क रफ़्लो, और एंथनी हॉपकिंस ने फिल्म में मुख्य भूमिकाएं निभाई हैं  <e1>थॉर</e1>: रैग्नारॉक में थॉर सकार ग्रह से बच निकलने का हरसम्भव प्रयास करता है, ताकि वह हेला तथा रैग्नारॉक (दुनिया के अंत) से एस्गार्ड की रक्षा कर सके	WORK_OF_ART	PERSON
performer	अभिनेता <e2>क्रिस हैमस्वर्थ</e2> मार्वल सिनेमेटिक यूनिवर्स की फिल्मों में <e1>थॉर</e1> ओडिन्सन की भूमिका निभा रहे हैं	WORK_OF_ART	PERSON
performer	अब इस बारे में रॉबर्ट ने तो कोई जानकारी नहीं दी है लेकिन वार्नर ब्रदर्स के प्रवक्ता ने बताया है कि टीम के एक सदस्य को कोरोना संक्रमण हो गया है और उन्हें आइसोलेट किया गया है. अब वो कौन शख्स है ये स्पष्ट नहीं किया गया है. लेकिन अमेरिकी मीडिया के मुताबिक वो शख्स सुपरस्टार <e2>रॉबर्ट पैटिनसन</e2> हैं. पैटिनसन फिल्म में सुपरहीरो <e1>बैटमैन</e1> का किरदार निभाने जा रहे हैं. फिल्म में उनका लुक रिलीज भी किया जा चुका है और काफी पसंद किया जा रहा है.	WORK_OF_ART	PERSON
performer	हॉलीवुड सुपरस्टार <e2>रॉबर्ट पैटिनसन</e2> कोरोना वायरस का शिकार हो गए हैं. उनकी मेडिकल रिपोर्ट कोरोना पॉजिटिव पाई गई है. एक्टर मैट रीव्स की फिल्म <e1>बैटमैन</e1> की शूटिंग कर रहे हैं. कोरोना की वजह से ही फिल्म की शूटिंग लंबे समय से रुकी हुई थी, लेकिन अब जब फिर काम शुरू किया गया है, फिल्म के लीड एक्टर रॉबर्ट पैटिनसन कोरोना की चपेट में आ गए हैं.	WORK_OF_ART	PERSON
performer	हॉलीवुड फिल्मकार मैट रीव्स के निर्देशन में बनी '<e1>बैटमैन</e1>' सीरीज को लेकर बच्चों से बड़े में काफी क्रेज देखने को मिलता है  अब कोरोना वायरस और लॉकडाउन की वजह से <e2>रॉबर्ट पैटिनसन</e2> के अभिनय से इसकी अगली कड़ी के लिए दर्शकों को लंबा इंतजार करना पड़ेगा	WORK_OF_ART	PERSON
performer	बीबीसी से ख़ास बातचीत में <e2>श्रेया घोषाल</e2> ने कहा कि '<e1>चिकनी चमेली</e1>' उनके लिए एक संगीतात्मक प्रयोग था जो फूहड़पन की सीमारेखा पर था. उन्हें गाने के दो अंतरे के बोलों से ऐतराज़ था और फ़िल्म के निर्माता करण जौहर भी उनसे सहमत हुए और उसे हटाया गया.	WORK_OF_ART	PERSON
performer	<e2>श्रेया घोषाल</e2> ने अपने करियर में सिर्फ़ ऐसे दो गाने ही गाए हैं. '<e1>चिकनी चमेली</e1>' और डर्टी पिक्चर फ़िल्म का "ऊ ला ला". पर इन गानों को वो मज़ाकिया मानती हैं.	WORK_OF_ART	PERSON
performer	<e1>थ्रिलर</e1> <e2>माइकल जैक्सन</e2> की एक संगीत एल्बम है | यह विश्व की सर्वाधिक बिकने वाली एल्बम है | इसे एपिक रिकॉर्ड्स ने ३० नवंबर १९८२को प्रदर्शित किया था	WORK_OF_ART	PERSON
performer	हॉलीवुड स्टार <e2>जॉर्ज क्लूनी</e2> ने स्वीकार किया है कि वह 1997 की सुपरहीरो फिल्म बैटमैन एंड रॉबिन में <e1>बैटमैन</e1> का किरदार निभा रहे हैं	WORK_OF_ART	PERSON
performer	<e2>सलीम-सुलेमान</e2> '<e1>चक दे इंडिया</e1>' गाने पर परफॉर्म करते हुए मंच पर आए	WORK_OF_ART	PERSON
performer	<e1>कभी जो बादल बरसे</e1> हिंदी गीत शारिब -  तोशी द्वारा रचित, <e2>अरिजीत सिंह</e2> द्वारा गाया गया गीत, ए.एम.तुराज़ और अज़ीम शिराज़ी  ट्रैक के संगीत वीडियो में अभिनेता सनी लियोन  और सचिन जोशी हैं	WORK_OF_ART	PERSON
performer	"<e1>दीदी तेरा देवर दीवाना</e1>" १९९४ की हिन्दी फ़िल्हम आपके हैं कौन में लता मंगेशकर और <e2>एस॰ पी॰ बालासुब्रमण्यम</e2> का गाया हुआ गीत हैं	WORK_OF_ART	PERSON
performer	फिल्म 'ब्लैकमेल' का टीजर रिलीज होने के बाद अब इस फिल्म का एक गाना भी रिलीज हो गया है  गाने का नाम है <e1>हैप्पी हैप्पी</e1>, जिसे <e2>बादशाह</e2> और आस्था गिल ने गया है	WORK_OF_ART	PERSON
performer	<e1>म्यूजिक ऑफ़ द सन</e1> गायिका <e2>रिहाना</e2> की प्रथम एकल स्टूडियो एल्बम है	WORK_OF_ART	PERSON
performer	<e1>तुम ही हो</e1> 2013 की सुपरहिट फिल्म आशिकी 2 का एक सुपरहिट गाना हैं  आशिकी 2 का यह गाना फिल्म के लिए <e2>अरिजीत सिंह</e2> ने गाया है	WORK_OF_ART	PERSON
performer	पीएम नरेंद्र मोदी फ़िल्म ओमंग कुमार के निर्देशन में बनी तीसरी बायोपिक है. पीएम नरेंद्र मोदी से पहले वे ‘मैरी कॉम’ और ‘सरबजीत’ का निर्देशन कर चुके हैं. अब जीवित हस्तियों पर बायोपिक बनाने का उन्हें विशेष अनुभव हो गया है. इस फ़िल्म के महत्वाकांक्षी निर्माता संदीप सिंह हैं, जिनकी मदद सुरेश ओबेरॉय और आनंद पंडित ने की है. सुरेश ओबेरॉय के बेटे <e2>विवेक ओबेरॉय</e2> ने ही इस बायोपिक में <e1>पीएम नरेंद्र मोदी</e1> की भूमिका निभायी है.	WORK_OF_ART	PERSON
performer	साल 1997 में आई सलमान खान की फिल्म '<e1>जुड़वा</e1>' के इस गाने के पहले वर्जन में भी <e2>अनु मलिक</e2> ने अपनी आवाज दी थी	WORK_OF_ART	PERSON
performer	कोरियाई म्यूजिक स्टार और रैप गायक <e2>साइ</e2> के वीडियो <e1>गंगनम स्टाइल</e1> ने दुनिया भर में तहलका तो मचाया ही है, उसने यूट्यूब पर एक नया वर्ल्ड रिकॉर्ड भी बना दिया है और अब तक सबसे ज्यादा देखा जाने वाला वीडियो हो गया है.	WORK_OF_ART	PERSON
performer	यह मार्वल कॉमिक्स के इसी नाम के किरदार पर आधारित है व इसमें <e2>बेन एफ्लेक</e2> मैट मर्डोक के रूप में है जो एक अंधा वकील है जो न्याय के लिए <e1>डेयरडेविल</e1> बनकर अदालत के बाहर लड़ता है  .	WORK_OF_ART	PERSON
performer	<e2>एडम वेस्ट</e2> ल्यूकेमिया (ब्लड कैंसर) से पीड़ित थे. ये विश्व के पहले कलाकार थे जिन्होंने <e1>बैटमैन</e1> का रोल निभाया था.	WORK_OF_ART	PERSON
performer	यानी यही वह यूट्यूब <e2>जस्टिन बीबर</e2> के गाने <e1>बॉयफ्रेंड</e1> के वीडियो को अब तक करीब 70.1 करोड से ज्यादा व्यूज मिल चुके हैं	WORK_OF_ART	PERSON
performer	9.5 लाख यूजर्स ने इस. जानिए आज कैसे होगी जस्टिन बीबर की स्टेज पर एंट्री. <e2>जस्टिन द्रू बीबर</e2> एक कनेडियाई पॉप आर और बी गायक, गीतकाऔर अभिनेता है  कई गाने जैसे <e1>बॉयफ्रेंड</e1>, नेवर से नेवर, लव याॅरसेल्फ, ब्यूटी एण्ड द beat, कम्पनी सॉरी, what डू यू मीन, और देस्पासीतो,.	WORK_OF_ART	PERSON
performer	<e2>जस्टिन बीबर</e2> का सबसे लोकप्रिया गाना <e1>बेबी</e1> यूट्यूब पर सबसे ज्यादा डिसलाइक किया वीडियो है  यानी यही वह यूट्यूब जस्टिन बीबर के गाने बॉयफ्रेंड के वीडियो को अब तक करीब 70.1 करोड से ज्यादा व्यूज मिल चुके हैं	WORK_OF_ART	PERSON
performer	<e1>पिकाचु</e1> के लिए ऑन सेट इंटरेक्शन और वोकल रिफरेन्स का अधिकांश हिस्सा जॉन बेली द्वारा भरा गया था  हालांकि, उनके सभी संवाद बाद में <e2>रयान रेनॉल्ड्स</e2> द्वारा डब किए गए	WORK_OF_ART	PERSON
performer	<e2>क़ुरतुलैन बलोच</e2> (नस्तालीक़: ‎) जिसको मंच पर QB (क्यू बी) के नाम से भी जाना जाता है, एक पाकिस्तानी गायिका, संगीतकार और अभिनेत्री है  पाकिस्तानी टीवी धारावाहिक <e1>हमसफर</e1> के शीर्षक गीत वो हमसफर था से उन्हें काफी प्रसिद्धि मिली व इसके लिए उन्हें कई पुरस्कार व नामांकन भी मिले	WORK_OF_ART	PERSON
performer	क्रिस ने फैंटास्टिक फोर में ह्यूमन टॉर्च सुपरहीरो के किरदार से लेकर अवेंजर्स सीरीज में काम करके अपनी पहचान बनाई है, लेकिन क्या आप जानते हैं कि <e1>कैप्टन अमेरिका</e1> के नाम से जाने जाने वाले <e2>क्रिस इवांस</e2>(Chris Evans) ने पहले इस किरदार को निभाने से मना कर दिया था	WORK_OF_ART	PERSON
performer	वीडियो में आप भी देख सकते हैं कि <e2>नेहा कक्कड़</e2> अपने फेमस गाने <e1>दिलबर</e1>-दिलबर पर आदित्य नारायण को डांस चुनौती देती हैं  नेहा स्टेज पर आकर फिर सिजलिंग बेली डांस के मूव्स दिखाती हैं और आदित्य उनकी नकल करने की कोशिश करते हैं	WORK_OF_ART	PERSON
performer	2005 में, <e2>रिहाना</e2> ने अपना पहला स्टूडियो ऐल्बम, म्यूज़िक ऑफ़ द सन रिलीज़ किया जो बिलबोर्ड 200 की चार्ट के टॉप टेन में पहुँच गया और बिलबोर्ड हॉट 100 के हिट एकल के रूप में उसके "<e1>पॉन डे रिप्ले</e1>" को दिखाया गया	WORK_OF_ART	PERSON
performer	<e1>मिटिओरा</e1> की सफलता के बाद, बैंड ने अगले कुछ वर्षों के लिए, नए स्टूडियो एल्बम पर काम करना स्थगित कर दिया  इसके बजाय, <e2>लिंकिन पार्क</e2> ने दौरे जारी रखे और कई पार्श्व परियोजनाओं पर काम करते रहे	WORK_OF_ART	PERSON
performer	<e1>डेजर्ट रेन</e1> भारतीय रॉक बैंड, <e2>इंडियन ओशॅन</e2> की दूसरी एल्बम है	WORK_OF_ART	PERSON
performer	डीसी एक्सटेंडेड यूनिवर्स में अभिनेता <e2>एज्रा मिलर</e2> <e1>बैरी एलन</e1> की भूमिका निभा रहे हैं, मिलर पहली बार २०१६ की बैटमैन बनाम सुपरमैन में बैरी के रूप में दिखे थे, और फिर उन्होंने सुसाइड स्क्वाड (२०१६), और जस्टिस लीग (२०१७) में यह किरदार निभाया, बैरी एलन के ऊपर डीसीईयू के अंतर्गत फ्लैशपॉइंट नामक एक एकल फिल्म निर्माणाधीन है	WORK_OF_ART	PERSON
performer	फिल्म जस्टिस लीग में पृथ्वी को स्टैपनवुल्फ (कियरिन हाइन्ड्स) और अधिअसुरों की उसकी सेना के विनाशकारी खतरे से बचाने के लिए सुपरमैन (कैविल) की स्मृति में एक सुपरहीरो टीम का निर्माण होता है, जिसमें <e1>बैटमैन</e1> (<e2>बेन एफ्लेक</e2>), वंडर वूमन (गैडट), फ्लैश (मिलर), एक्वामैन (मोमोआ), और सायबॉर्ग (फिशर) शामिल हैं	WORK_OF_ART	PERSON
performer	<e2>जॉनी ली मिलर</e2> <e1>शर्लक होम्स</e1> भूमिकाओं के पीछे के अभिनेता हैं और लूसी लियू को डॉ  जोन वॉटसन के रूप में चित्रित किया गया है	WORK_OF_ART	PERSON
performer	फिल्म में, <e1>कप्तान जैक स्पैरो</e1> और कप्तान हेक्टर बारबोसा फाउन्टेन ऑफ़ यूथ ढूंडने के लिए एक साहसिक कार्य पर जाते हैं [19] पिछली फिल्मों के अभिनेता वर्ग, <e2>जॉनी डेप</e2> और जेफ्री रश ने अपने पात्रों के रूप में वापस लौटने की चाह के बाद, अपनी भूमिकाओं को क्रमशः बदल कर साइन किया है	WORK_OF_ART	PERSON
performer	हॉलीवुड डेस्क. मार्वल सुपरहीरो <e1>हॉकआई</e1> का किरदार निभाने वाले <e2>जेरेमी रेनर</e2> पर कुछ महिलाओं ने संगीन आरोप लगाए हैं	WORK_OF_ART	PERSON
performer	इस उपन्यास श्रृंखला की सभी पुस्तकों पर  फ़िल्में भी बन चुकी हैं जिसमें <e1>हैरी पॉटर</e1> का किरदार <e2>डैनियल रैड्क्लिफ़</e2> ने अदा किया है	WORK_OF_ART	PERSON
composer	<e1>रेस</e1> के बोल <e2>प्रीतम</e2> ने तैयार किया है और गीत समीर ने लिखे हैं	WORK_OF_ART	PERSON
composer	संगीतकार: <e2>विशाल-शेखर</e2>अवधि-141 मिनट  '<e1>हंसी तो फंसी</e1>' गीता और निखिल की कहानी है, जो अपने परिवारों में मिसफिट हैं  उनकी जिंदगी परिवार की परंपरा में नहीं है	WORK_OF_ART	PERSON
composer	संगीतकार: <e2>विशाल-शेखर</e2>अवधि-141 मिनट  '<e1>हंसी तो फंसी</e1>' गीता और निखिल की कहानी है, जो अपने परिवारों में मिसफिट हैं	WORK_OF_ART	PERSON
composer	निर्देशक: विनिल मैथ्यूसंगीतकार: <e2>विशाल-शेखर</e2>अवधि-141 मिनट  '<e1>हंसी तो फंसी</e1>' गीता और निखिल की कहानी है, जो अपने परिवारों में मिसफिट हैं  उनकी जिंदगी परिवार की परंपरा में नहीं है	WORK_OF_ART	PERSON
composer	प्रमुख कलाकार: सिद्धार्थ मल्होत्रा, परिणीति चोपड़ा और अदा शर्मानिर्देशक: विनिल मैथ्यूसंगीतकार: <e2>विशाल-शेखर</e2>अवधि-141 मिनट  '<e1>हंसी तो फंसी</e1>' गीता और निखिल की कहानी है, जो अपने परिवारों में मिसफिट हैं	WORK_OF_ART	PERSON
composer	<e2>कल्याणजी-आनंदजी</e2> ने 1959 में फ़िल्म ‘सट्टा बाज़ार’ और ‘मदारी’ का संगीत दिया जबकि 1961 में ‘<e1>छलिया</e1>’ का संगीत दिया	WORK_OF_ART	PERSON
composer	फ़िल्म ‘<e1>छलिया</e1>’ में राजकपूर और नूतन पर फ़िल्माए गए <e2>कल्याणजी-आनंदजी</e2> के गीत ‘छलिया मेरा नाम’ और ‘डम डम डिगा डिगा’ बेहद लोकप्रिय हुए  इस फ़िल्म ने उन्हें पृथक् पहचान दिलाई	WORK_OF_ART	PERSON
